customerID,tenure,StreamingTV,StreamingMovies,Streaming Service,Contract,MonthlyCharges,TotalCharges,Churn,Customer Churn
9530-EHPOH,11,No,No,0,Month-to-month,53.75,608,Yes,1
0345-HKJVM,6,Yes,Yes,1,Month-to-month,89.3,577.6,Yes,1
1061-PNTHC,56,Yes,Yes,1,Month-to-month,109.6,5953,No,0
3049-SOLAY,3,Yes,Yes,1,Month-to-month,95.2,292.85,Yes,1
0997-YTLNY,19,No,No,0,Month-to-month,48.8,953.65,No,0
3317-HRTNN,5,Yes,Yes,1,Month-to-month,45.7,198,Yes,1
3235-ETOOB,8,No,No,0,Month-to-month,74.5,609.9,Yes,1
9708-KFDBY,1,No internet service,No internet service,0,Month-to-month,20.55,20.55,No,0
8058-INTPH,1,Yes,No,1,Month-to-month,79.65,79.65,Yes,1
2144-BFDSO,50,Yes,Yes,1,Month-to-month,108.75,5431.9,No,0
5647-FXOTP,60,Yes,Yes,1,Month-to-month,105.9,6401.25,No,0
5569-OUICF,28,Yes,Yes,1,Month-to-month,101.3,2812.2,Yes,1
8821-XNHVZ,1,Yes,No,1,Month-to-month,80.05,80.05,Yes,1
2082-OJVTK,29,No,Yes,1,Month-to-month,89.2,2698.35,Yes,1
9700-ISPUP,10,No,Yes,1,Month-to-month,65.5,616.9,No,0
9839-ETQOE,43,No,No,0,Month-to-month,40.45,1912.85,No,0
6078-VESFR,13,No,No,0,Month-to-month,70.45,849.1,No,0
5940-NFXKV,19,No,Yes,1,Month-to-month,83.65,1465.75,Yes,1
1941-HOSAM,1,Yes,Yes,1,Month-to-month,90.1,90.1,No,0
6171-ZTVYB,43,No,No,0,Month-to-month,66.25,2907.35,No,0
8053-WWDRO,6,No internet service,No internet service,0,Month-to-month,19.5,146.3,Yes,1
9564-KCLHR,1,No,No,0,Month-to-month,51.25,51.25,Yes,1
1935-IMVBB,56,Yes,Yes,1,Month-to-month,89.7,4952.95,No,0
2082-CEFLT,1,No,No,0,Month-to-month,45.6,45.6,Yes,1
1213-NGCUN,6,No,No,0,Month-to-month,49.65,267.35,Yes,1
8731-WBBMB,26,Yes,Yes,1,Month-to-month,81.9,2078.55,No,0
5688-KZTSN,15,No internet service,No internet service,0,Month-to-month,20,288.05,Yes,1
2894-QOJRX,25,Yes,No,1,Month-to-month,34,853,Yes,1
5747-PMBSQ,10,Yes,No,1,Month-to-month,92.5,934.1,Yes,1
3143-JQEGI,13,Yes,Yes,1,Month-to-month,88.35,1222.8,Yes,1
9441-QHEVC,1,No internet service,No internet service,0,Month-to-month,19.1,19.1,No,0
6705-LNMDD,20,No,No,0,Month-to-month,50,1003.05,No,0
3370-GQEAL,30,Yes,No,1,Month-to-month,85.45,2509.95,No,0
2982-IHMFT,1,No,No,0,Month-to-month,74.45,74.45,Yes,1
3521-SYVOR,37,Yes,Yes,1,Month-to-month,64.75,2345.2,Yes,1
9526-JAWYF,26,Yes,No,1,Month-to-month,89.8,2335.3,Yes,1
6559-PDZLR,26,Yes,Yes,1,Month-to-month,98.65,2537,No,0
8992-OBVDG,21,No,Yes,1,Month-to-month,61.65,1393.6,No,0
4273-MBHYA,1,Yes,Yes,1,Month-to-month,89.35,89.35,No,0
4724-WXVWF,48,No,Yes,1,Month-to-month,95.4,4445.3,No,0
6082-GLJIX,18,No internet service,No internet service,0,Month-to-month,19.25,331.35,No,0
5143-EGQFK,10,No,No,0,Month-to-month,29.65,291.4,Yes,1
4919-IKATY,5,No,No,0,Month-to-month,84.5,453.75,Yes,1
9050-QLROH,18,No,Yes,1,Month-to-month,90.7,1597.25,Yes,1
6168-WFVVF,3,No,No,0,Month-to-month,70.3,235.5,Yes,1
9860-LISIZ,34,No internet service,No internet service,0,Month-to-month,20.35,673.2,No,0
0112-QAWRZ,16,Yes,No,1,Month-to-month,90.8,1442.2,No,0
2786-GCDPI,50,Yes,Yes,1,Month-to-month,104.95,5222.35,No,0
8065-YKXKD,10,No,No,0,Month-to-month,74.75,799.65,Yes,1
9637-EIHEQ,1,No,No,0,Month-to-month,50.8,50.8,Yes,1
8313-KTIHG,4,Yes,No,1,Month-to-month,61.3,249.4,No,0
9689-PTNPG,2,Yes,No,1,Month-to-month,80.25,144.55,Yes,1
9465-RWMXL,32,No,No,0,Month-to-month,78.9,2447.95,Yes,1
2362-IBOOY,36,No,Yes,1,Month-to-month,84.75,3050.15,Yes,1
3137-LUPIX,4,Yes,No,1,Month-to-month,64.4,253,No,0
0843-WTBXE,53,Yes,No,1,Month-to-month,85.45,4517.25,Yes,1
6143-JQKEA,10,No,No,0,Month-to-month,45.8,436.2,No,0
8676-OOQEJ,4,No,No,0,Month-to-month,30.5,118.4,No,0
5515-IDEJJ,1,No internet service,No internet service,0,Month-to-month,19.9,19.9,Yes,1
9701-CDXHR,51,No,No,0,Month-to-month,69.15,3649.6,No,0
7450-NWRTR,12,Yes,Yes,1,Month-to-month,99.45,1200.15,Yes,1
5376-DEQCP,1,No,No,0,Month-to-month,70.6,70.6,Yes,1
5118-MUEYH,48,Yes,Yes,1,Month-to-month,105.1,5083.55,No,0
9095-HFAFX,5,Yes,No,1,Month-to-month,81,389.6,Yes,1
2379-ENZGV,6,Yes,No,1,Month-to-month,84.85,523.5,Yes,1
3936-QQFLL,2,No internet service,No internet service,0,Month-to-month,19.75,39.3,No,0
4067-HLYQI,33,No,No,0,Month-to-month,70.4,2406.1,No,0
0292-WEGCH,54,Yes,Yes,1,Month-to-month,86.2,4524.05,No,0
6005-OBZPH,26,Yes,No,1,Month-to-month,89.15,2277.65,Yes,1
7932-WPTDS,1,No,No,0,Month-to-month,24.8,24.8,Yes,1
6833-JMZYP,15,Yes,Yes,1,Month-to-month,94,1505.45,No,0
1310-QRITU,18,No,No,0,Month-to-month,50.3,913.3,No,0
8490-BXHEO,18,No,No,0,Month-to-month,80.55,1411.65,No,0
5228-EXCET,13,No,Yes,1,Month-to-month,80.85,1008.7,Yes,1
4998-IKFSE,30,Yes,Yes,1,Month-to-month,100.45,3096.9,No,0
2455-USLMV,31,No,No,0,Month-to-month,84.75,2613.4,No,0
7394-FKDNK,9,Yes,Yes,1,Month-to-month,89.45,853.1,Yes,1
6331-LWDTQ,10,Yes,Yes,1,Month-to-month,72.15,794.25,Yes,1
1597-FZREH,2,Yes,Yes,1,Month-to-month,76.4,160.8,Yes,1
9921-EZKBY,33,No,Yes,1,Month-to-month,95.3,3275.15,No,0
7246-ZGQDF,1,No,No,0,Month-to-month,54.5,54.5,No,0
7000-WCEVQ,20,No,Yes,1,Month-to-month,61.6,1174.35,Yes,1
0727-IWKVK,9,No,No,0,Month-to-month,79.9,741.7,Yes,1
5959-BELXA,32,Yes,Yes,1,Month-to-month,96.15,3019.25,Yes,1
4456-RHSNB,19,No,No,0,Month-to-month,49.6,962.9,No,0
7109-MFBYV,26,No,No,0,Month-to-month,45.45,1233.15,No,0
1833-TCXKK,45,Yes,Yes,1,Month-to-month,107.75,4882.8,No,0
6141-OOXUQ,1,No internet service,No internet service,0,Month-to-month,19.65,19.65,Yes,1
8660-BUETV,3,No,No,0,Month-to-month,44.75,148.05,No,0
7503-ZGUZJ,1,Yes,No,1,Month-to-month,84.65,84.65,Yes,1
2506-TNFCO,1,No,No,0,Month-to-month,69.55,69.55,Yes,1
9970-QBCDA,6,No internet service,No internet service,0,Month-to-month,19.7,129.55,No,0
8718-PTMEZ,13,No,No,0,Month-to-month,31.05,347.25,Yes,1
9496-IVVRP,11,No,No,0,Month-to-month,51,581.7,No,0
2207-OBZNX,7,No,No,0,Month-to-month,51,354.05,Yes,1
2657-VPXTA,10,Yes,Yes,1,Month-to-month,88.85,929.45,No,0
6142-VSJQO,1,No,No,0,Month-to-month,44.35,44.35,Yes,1
6437-UKHMV,7,Yes,No,1,Month-to-month,79.7,586.05,Yes,1
6538-POCHL,33,No,No,0,Month-to-month,79,2576.8,No,0
3002-WQZWT,29,No,No,0,Month-to-month,74.2,1993.25,No,0
4277-UDIEF,24,Yes,Yes,1,Month-to-month,81,1923.85,No,0
1208-NBVFH,20,No,No,0,Month-to-month,49.6,939.8,No,0
4912-PIGUY,1,Yes,No,1,Month-to-month,84.6,84.6,No,0
1114-CENIM,54,No,No,0,Month-to-month,55,3092.65,Yes,1
6060-DRTNL,5,Yes,No,1,Month-to-month,84.85,415.55,Yes,1
8990-ZXLSU,9,No,No,0,Month-to-month,69.05,651.5,No,0
2275-RBYQS,1,No,No,0,Month-to-month,45.4,45.4,No,0
8473-VUVJN,1,No,No,0,Month-to-month,73.65,73.65,Yes,1
5536-SLHPM,55,No,No,0,Month-to-month,77.75,4458.15,Yes,1
7794-JASDG,1,No,No,0,Month-to-month,50.75,50.75,No,0
0804-XBFBV,11,No,No,0,Month-to-month,25.2,321.05,No,0
2676-OXPPQ,6,No,No,0,Month-to-month,55.7,335.65,No,0
3703-TTEPD,21,Yes,No,1,Month-to-month,65.35,1424.4,No,0
0196-VULGZ,6,No,Yes,1,Month-to-month,84.35,474.9,Yes,1
8837-VVWLQ,8,Yes,No,1,Month-to-month,84.95,668.4,Yes,1
2696-NARTR,11,No,No,0,Month-to-month,73.85,926.25,Yes,1
1976-CFOCS,1,No,No,0,Month-to-month,46,46,Yes,1
4631-OACRM,15,No,Yes,1,Month-to-month,79.4,1156.1,Yes,1
4987-GQWPO,17,No,No,0,Month-to-month,25.1,382.8,No,0
3755-JBMNH,16,No,No,0,Month-to-month,71.8,1167.8,Yes,1
8048-DSDFQ,1,No internet service,No internet service,0,Month-to-month,20.2,20.2,No,0
1809-DMJHQ,5,No,No,0,Month-to-month,46,221.7,Yes,1
6693-FRIRW,18,Yes,Yes,1,Month-to-month,101.3,1794.65,No,0
3173-NVMPX,9,No,No,0,Month-to-month,55.3,501.2,No,0
0623-GDISB,1,No,No,0,Month-to-month,48.45,48.45,No,0
6923-EFPNL,4,No,No,0,Month-to-month,51.75,201.1,Yes,1
9574-RKJIF,30,Yes,No,1,Month-to-month,94.4,2838.7,Yes,1
2043-WVTQJ,1,No,No,0,Month-to-month,55.7,55.7,No,0
3863-QSTYI,59,Yes,No,1,Month-to-month,64.65,3735.45,No,0
2619-WFQWU,1,No,No,0,Month-to-month,70.15,70.15,Yes,1
5044-LRQAQ,7,No,No,0,Month-to-month,69.2,477.55,No,0
5919-VCZYM,2,No internet service,No internet service,0,Month-to-month,20.05,42.7,No,0
9279-CJEOJ,21,Yes,Yes,1,Month-to-month,95.4,2025.1,No,0
7964-VEXDG,21,No,No,0,Month-to-month,80.35,1747.2,No,0
0778-NELLA,9,Yes,No,1,Month-to-month,34.7,296.1,Yes,1
4614-NUVZD,1,No,Yes,1,Month-to-month,81.1,81.1,Yes,1
3803-KMQFW,1,No internet service,No internet service,0,Month-to-month,20.55,20.55,Yes,1
6646-JPPHA,14,No,No,0,Month-to-month,78.85,1043.8,No,0
9572-MTILT,59,Yes,No,1,Month-to-month,106.75,6252.9,Yes,1
7658-UYUQS,21,Yes,No,1,Month-to-month,86.55,1857.25,No,0
7880-XSOJX,4,No,No,0,Month-to-month,42.4,146.4,No,0
9611-CTWIH,3,Yes,Yes,1,Month-to-month,89.45,240.45,Yes,1
0329-GTIAJ,3,Yes,Yes,1,Month-to-month,97.9,315.3,Yes,1
8457-XIGKN,20,No internet service,No internet service,0,Month-to-month,19.6,356.15,No,0
6629-CZTTH,1,No,Yes,1,Month-to-month,55.7,55.7,Yes,1
5364-EVNIB,13,No,No,0,Month-to-month,79.8,973.45,Yes,1
6918-UMQCG,5,Yes,No,1,Month-to-month,80.2,384.25,No,0
6339-DKLMK,13,No,No,0,Month-to-month,31.65,389.95,No,0
1346-PJWTK,61,No,Yes,1,Month-to-month,94.15,5731.85,No,0
5088-QZLRL,1,No internet service,No internet service,0,Month-to-month,20.65,20.65,No,0
8023-QHAIO,56,No,No,0,Month-to-month,76.85,4275.75,No,0
4397-FRLTA,4,No internet service,No internet service,0,Month-to-month,20.15,84.5,No,0
5087-SUURX,18,Yes,No,1,Month-to-month,39.05,669.85,Yes,1
2270-CHBFN,44,No,No,0,Month-to-month,95.1,4060.55,No,0
0013-EXCHZ,3,Yes,No,1,Month-to-month,83.9,267.4,Yes,1
5982-FPVQN,37,No,Yes,1,Month-to-month,95.15,3532.85,No,0
5550-VFRLC,1,No,No,0,Month-to-month,69.85,69.85,Yes,1
5546-BYZSM,41,No internet service,No internet service,0,Month-to-month,20.45,775.6,No,0
4929-BSTRX,1,Yes,No,1,Month-to-month,53.55,53.55,Yes,1
2657-ALMWY,26,No,Yes,1,Month-to-month,84.95,2169.75,Yes,1
6330-JKLPC,11,No,No,0,Month-to-month,80.5,896.9,Yes,1
4667-OHGKG,1,No internet service,No internet service,0,Month-to-month,19.3,19.3,Yes,1
1660-HSOOQ,1,No,No,0,Month-to-month,49.65,49.65,Yes,1
0487-VVUVK,25,No internet service,No internet service,0,Month-to-month,19.15,477.6,No,0
7228-OMTPN,4,Yes,Yes,1,Month-to-month,88.45,370.65,Yes,1
0027-KWYKW,23,Yes,No,1,Month-to-month,83.75,1849.95,No,0
2308-STERM,2,No internet service,No internet service,0,Month-to-month,19.4,61.05,No,0
6284-AHOOQ,22,Yes,No,1,Month-to-month,90.5,1910.6,Yes,1
2344-JMOGN,9,Yes,No,1,Month-to-month,94.85,890.6,Yes,1
3799-ISUZQ,7,No,No,0,Month-to-month,69.95,529.5,Yes,1
1794-HBQTJ,1,No,No,0,Month-to-month,48.6,48.6,Yes,1
9432-VOFYX,17,No,No,0,Month-to-month,70.8,1207,No,0
8049-WJCLQ,10,Yes,No,1,Month-to-month,60.2,563.5,No,0
2460-FPSYH,40,Yes,Yes,1,Month-to-month,55.8,2109.35,Yes,1
4818-DRBQT,29,No,No,0,Month-to-month,80.15,2265.25,Yes,1
1320-HTRDR,3,No,No,0,Month-to-month,75.5,220.6,Yes,1
6847-KJLTS,58,Yes,Yes,1,Month-to-month,100.4,5749.8,No,0
1493-AMTIE,1,No internet service,No internet service,0,Month-to-month,20.2,20.2,Yes,1
9555-SAHUZ,38,No,No,0,Month-to-month,54.5,2076.05,No,0
0816-TSPHQ,2,No internet service,No internet service,0,Month-to-month,20.75,44.2,No,0
9932-WBWIK,11,No internet service,No internet service,0,Month-to-month,20.35,215.25,No,0
6424-ELEYH,3,No,No,0,Month-to-month,74.75,229.5,Yes,1
4391-RESHN,23,Yes,Yes,1,Month-to-month,104.05,2470.1,Yes,1
9115-YQHGA,40,No,No,0,Month-to-month,51.1,2092.9,No,0
4462-CYWMH,62,No,Yes,1,Month-to-month,89.8,5629.55,No,0
8963-MQVYN,22,No internet service,No internet service,0,Month-to-month,20.55,469.85,No,0
2458-EOMRE,11,No,Yes,1,Month-to-month,64.05,733.95,No,0
9334-GWGOW,7,No,No,0,Month-to-month,74.85,485.25,No,0
6821-BUXUX,13,Yes,No,1,Month-to-month,96.65,1244.5,Yes,1
5028-HTLJB,1,No internet service,No internet service,0,Month-to-month,20.05,20.05,Yes,1
9801-GDWGV,39,Yes,Yes,1,Month-to-month,103.45,3994.45,Yes,1
6542-LWGXJ,3,No,No,0,Month-to-month,25,78.25,No,0
1222-LRYKO,6,No internet service,No internet service,0,Month-to-month,26.35,184.05,No,0
2320-JRSDE,1,No internet service,No internet service,0,Month-to-month,19.9,19.9,Yes,1
2087-QAREY,22,No,No,0,Month-to-month,54.7,1178.75,No,0
0601-WZHJF,14,Yes,Yes,1,Month-to-month,46.35,667.7,Yes,1
5143-WMWOG,1,No internet service,No internet service,0,Month-to-month,19.95,19.95,Yes,1
6490-FGZAT,6,No internet service,No internet service,0,Month-to-month,20.65,109.3,No,0
5393-RXQSZ,1,No,Yes,1,Month-to-month,79.6,79.6,Yes,1
0231-LXVAP,1,No,No,0,Month-to-month,75.9,75.9,Yes,1
9444-JTXHZ,1,No,No,0,Month-to-month,76.2,76.2,Yes,1
5510-BOIUJ,1,No internet service,No internet service,0,Month-to-month,19.25,19.25,Yes,1
7502-BNYGS,46,Yes,Yes,1,Month-to-month,69.1,3168,No,0
6147-CBCRA,33,No internet service,No internet service,0,Month-to-month,20.05,669.45,No,0
4471-KXAUH,42,No,No,0,Month-to-month,84.3,3588.4,Yes,1
9752-ZNQUT,1,No,No,0,Month-to-month,48.6,48.6,No,0
7638-QVMVY,7,Yes,No,1,Month-to-month,79,522.95,Yes,1
7312-XSBAT,1,No,No,0,Month-to-month,49.75,49.75,No,0
3096-GKWEB,18,Yes,Yes,1,Month-to-month,94.75,1691.9,No,0
2371-JQHZZ,24,Yes,Yes,1,Month-to-month,93,2248.05,No,0
4396-KLSEH,4,No internet service,No internet service,0,Month-to-month,19.85,63,No,0
3244-DCJWY,1,No,No,0,Month-to-month,70.25,70.25,Yes,1
2824-MYYBN,37,Yes,Yes,1,Month-to-month,95.25,3314.15,No,0
0875-CABNR,10,No,Yes,1,Month-to-month,84.6,865.55,Yes,1
6345-HOVES,34,No,No,0,Month-to-month,25.05,852.7,No,0
6469-QJKZW,4,No internet service,No internet service,0,Month-to-month,20.15,91.4,No,0
0147-ESWWR,39,Yes,Yes,1,Month-to-month,101.25,3949.15,No,0
7812-FZHPE,17,No internet service,No internet service,0,Month-to-month,24.1,409.9,Yes,1
4983-CCWMC,3,No,No,0,Month-to-month,69.6,207.4,No,0
9103-CXVOK,1,No internet service,No internet service,0,Month-to-month,19.75,19.75,No,0
4797-AXPXK,1,No,No,0,Month-to-month,60,60,Yes,1
5229-PRWKT,8,No,Yes,1,Month-to-month,86.55,649.65,Yes,1
6982-UQZLY,1,No internet service,No internet service,0,Month-to-month,20.85,20.85,Yes,1
3841-CONLJ,1,No,Yes,1,Month-to-month,35,35,No,0
5057-LCOUI,39,Yes,Yes,1,Month-to-month,50.75,2011.4,Yes,1
4369-HTUIF,6,Yes,No,1,Month-to-month,85.15,503.6,Yes,1
5399-ZIMKF,5,No,No,0,Month-to-month,74.65,383.65,No,0
3948-FVVRP,9,No,No,0,Month-to-month,54.8,452.8,No,0
0156-FVPTA,22,No,No,0,Month-to-month,54.2,1152.7,Yes,1
0654-HMSHN,21,Yes,Yes,1,Month-to-month,104.4,2157.95,Yes,1
6719-OXYBR,15,Yes,No,1,Month-to-month,85.3,1219.85,No,0
3312-ZWLGF,29,No,No,0,Month-to-month,79.3,2414.55,No,0
6476-YHMGA,15,Yes,Yes,1,Month-to-month,76.5,1155.6,No,0
5287-QWLKY,71,Yes,Yes,1,Month-to-month,105.1,7548.1,Yes,1
0168-XZKBB,19,Yes,No,1,Month-to-month,86.85,1564.4,No,0
3785-NRHYR,1,No internet service,No internet service,0,Month-to-month,19.65,19.65,No,0
5196-SGOAK,1,No,No,0,Month-to-month,75.7,75.7,Yes,1
4537-DKTAL,2,No,No,0,Month-to-month,45.55,84.4,No,0
7072-MBHEV,11,No,No,0,Month-to-month,78.1,864.85,No,0
1891-UAWWU,20,Yes,No,1,Month-to-month,90.8,1951,Yes,1
8204-TIFGJ,23,No internet service,No internet service,0,Month-to-month,20.3,470.6,No,0
6108-OQZDQ,4,Yes,Yes,1,Month-to-month,97.95,384.5,Yes,1
0363-QJVFX,32,Yes,Yes,1,Month-to-month,108.15,3432.9,Yes,1
8903-XEBGX,2,No,Yes,1,Month-to-month,55.3,108.65,No,0
9840-DVNDC,6,Yes,No,1,Month-to-month,80.5,463.05,Yes,1
3096-JRDSO,27,Yes,Yes,1,Month-to-month,104.3,2867.75,Yes,1
7824-PANSQ,58,No,No,0,Month-to-month,80.65,4807.35,No,0
8042-JVNFH,1,No,No,0,Month-to-month,71.35,71.35,Yes,1
3374-LXDEV,13,No,No,0,Month-to-month,89.4,1132.35,Yes,1
4072-IPYLT,36,No,No,0,Month-to-month,51.05,1815,No,0
4936-YPJNK,10,No internet service,No internet service,0,Month-to-month,19.9,199.45,No,0
1580-BMCMR,19,No,Yes,1,Month-to-month,87.3,1637.3,No,0
8749-CLJXC,1,No internet service,No internet service,0,Month-to-month,20.05,20.05,No,0
7989-VCQOH,18,Yes,Yes,1,Month-to-month,83.25,1611.15,No,0
5049-GLYVG,1,No internet service,No internet service,0,Month-to-month,20.6,20.6,Yes,1
5883-GTGVD,19,Yes,Yes,1,Month-to-month,99.95,1931.75,Yes,1
4817-QRJSX,10,No,No,0,Month-to-month,81,818.05,Yes,1
4686-UXDML,21,Yes,Yes,1,Month-to-month,99.85,1992.55,No,0
2398-YPMUR,13,No,No,0,Month-to-month,70.15,916.75,Yes,1
7636-XUHWW,2,No internet service,No internet service,0,Month-to-month,19.9,33.7,No,0
1431-CYWMH,22,No internet service,No internet service,0,Month-to-month,19.05,454.05,No,0
5937-EORGB,15,Yes,No,1,Month-to-month,96.5,1392.25,No,0
5539-HIVAK,28,No internet service,No internet service,0,Month-to-month,25.7,734.6,No,0
9985-MWVIX,1,No,No,0,Month-to-month,70.15,70.15,Yes,1
4583-PARNH,16,No,Yes,1,Month-to-month,91.55,1540.05,No,0
1421-HCERK,30,Yes,No,1,Month-to-month,105.7,3181.8,No,0
9633-XQABV,3,No,No,0,Month-to-month,70.25,229.7,No,0
1539-LNKHM,12,No internet service,No internet service,0,Month-to-month,20.4,266.6,No,0
0289-IVARM,35,No,No,0,Month-to-month,60.55,1982.6,No,0
9761-XUJWD,5,No,Yes,1,Month-to-month,65.6,339.9,No,0
3090-QFUVD,1,No internet service,No internet service,0,Month-to-month,20.3,20.3,No,0
1818-ESQMW,27,No,Yes,1,Month-to-month,89.2,2383.6,No,0
4871-JTKJF,1,No,No,0,Month-to-month,69.65,69.65,Yes,1
1415-YFWLT,1,Yes,Yes,1,Month-to-month,89.3,89.3,Yes,1
7401-RUBNK,18,No,No,0,Month-to-month,74.8,1438.05,No,0
6711-VTNRE,36,No,Yes,1,Month-to-month,87.55,3078.1,Yes,1
4815-GBTCD,4,No,No,0,Month-to-month,25.15,99.95,No,0
0980-PVMRC,40,Yes,Yes,1,Month-to-month,50.85,2036.55,No,0
7233-DRTRF,63,Yes,Yes,1,Month-to-month,102.4,6444.05,No,0
3500-RMZLT,15,No,Yes,1,Month-to-month,96.3,1426.75,Yes,1
3873-NFTGI,14,No,No,0,Month-to-month,55.5,767.55,No,0
7048-GXDAY,39,Yes,Yes,1,Month-to-month,106.4,4040.65,No,0
1169-WCVAK,19,No,No,0,Month-to-month,88.8,1672.35,No,0
4548-SDBKE,5,Yes,No,1,Month-to-month,85.2,474.8,Yes,1
8066-POXGX,13,No,Yes,1,Month-to-month,35.1,446.1,Yes,1
7129-CAKJW,17,No,No,0,Month-to-month,80.05,1345.65,No,0
8695-ARGXZ,34,No,No,0,Month-to-month,75.55,2425.4,No,0
3570-YUEKJ,42,No,No,0,Month-to-month,49.55,2077.95,No,0
4143-OOBWZ,5,No,No,0,Month-to-month,81.3,416.3,Yes,1
1697-NVVGY,19,Yes,No,1,Month-to-month,66.4,1286.05,No,0
7854-EKTJL,2,No internet service,No internet service,0,Month-to-month,19.6,35.85,Yes,1
8132-YPVBX,6,No,Yes,1,Month-to-month,85.95,514.6,No,0
9102-IAYHT,17,No,Yes,1,Month-to-month,85.45,1451.6,Yes,1
3422-LYEPQ,1,No,No,0,Month-to-month,71,71,Yes,1
0787-LHDYT,16,No internet service,No internet service,0,Month-to-month,20.6,330.25,No,0
2642-DTVCO,9,No,Yes,1,Month-to-month,85.05,746.5,Yes,1
0374-IOEGQ,3,No,No,0,Month-to-month,44.6,122.7,No,0
4361-JEIVL,1,No,No,0,Month-to-month,44.4,44.4,Yes,1
9112-WSNPU,35,No,No,0,Month-to-month,70.55,2419,No,0
9867-NNXLC,22,No internet service,No internet service,0,Month-to-month,20.05,470.2,No,0
1363-TXLSL,1,No,No,0,Month-to-month,70.3,70.3,Yes,1
9507-EXLTT,1,Yes,No,1,Month-to-month,79.35,79.35,Yes,1
3161-GETRM,34,No,Yes,1,Month-to-month,90.05,3097,No,0
9846-GKXAS,9,Yes,Yes,1,Month-to-month,90.8,809.75,Yes,1
6017-PPLPX,20,No,No,0,Month-to-month,70.45,1470.95,Yes,1
4976-LNFVV,19,No,No,0,Month-to-month,34.3,577.15,No,0
5055-MGMGF,65,Yes,Yes,1,Month-to-month,105.05,6914.95,No,0
2969-QWUBZ,2,Yes,Yes,1,Month-to-month,51.4,96.8,No,0
9822-BIIGN,53,No,Yes,1,Month-to-month,71.85,3827.9,No,0
2077-MPJQO,7,No,No,0,Month-to-month,75.4,533.05,No,0
2971-SGAFL,13,Yes,Yes,1,Month-to-month,78.75,995.35,No,0
2905-KFQUV,2,No,No,0,Month-to-month,70.4,154.8,No,0
4581-SSPWD,3,No,No,0,Month-to-month,75.8,246.3,Yes,1
3370-HXOPH,3,No,No,0,Month-to-month,76.1,257.6,No,0
6927-WTFIV,20,No,No,0,Month-to-month,71.3,1389.2,Yes,1
3398-ZOUAA,21,No,No,0,Month-to-month,69.1,1474.75,Yes,1
7876-BEUTG,15,No,No,0,Month-to-month,48.8,720.1,No,0
2338-BQEZT,55,No,No,0,Month-to-month,50.55,2832.75,No,0
9873-MNDKV,11,No,No,0,Month-to-month,44.65,472.25,No,0
0378-NHQXU,17,Yes,No,1,Month-to-month,88.25,1460.65,Yes,1
4512-ZUIYL,2,No,No,0,Month-to-month,70,153.05,Yes,1
9584-EXCDZ,17,No,No,0,Month-to-month,70.5,1165.6,No,0
7969-AULMZ,21,Yes,Yes,1,Month-to-month,97.35,2119.5,Yes,1
2621-UDNLU,3,No internet service,No internet service,0,Month-to-month,20.85,72,No,0
7526-IVLYU,3,No internet service,No internet service,0,Month-to-month,19.65,68.35,No,0
9214-EKVXR,1,No,No,0,Month-to-month,44,44,No,0
0568-ONFPC,5,No internet service,No internet service,0,Month-to-month,25.9,135,Yes,1
0733-VUNUW,24,No,No,0,Month-to-month,55.65,1400.55,Yes,1
4550-EVXNY,1,No,No,0,Month-to-month,69.65,69.65,Yes,1
2122-YWVYA,18,No,No,0,Month-to-month,75.4,1380.4,No,0
2968-SSGAA,10,Yes,Yes,1,Month-to-month,100.6,1060.2,Yes,1
4844-JJWUY,1,No,Yes,1,Month-to-month,86,86,Yes,1
3538-WZPHD,3,No,No,0,Month-to-month,29.6,79.45,Yes,1
6131-JLWZM,13,No internet service,No internet service,0,Month-to-month,20.3,275.4,No,0
4316-XCSLJ,17,No,No,0,Month-to-month,50.3,846.8,No,0
8610-WFCJF,49,Yes,Yes,1,Month-to-month,95.6,4783.5,Yes,1
9693-XMUOB,59,Yes,Yes,1,Month-to-month,50.25,2997.45,No,0
2709-UQGNP,10,No,No,0,Month-to-month,51.65,524.5,No,0
7881-INRLC,45,Yes,Yes,1,Month-to-month,100.85,4740,Yes,1
8033-ATFAS,39,Yes,No,1,Month-to-month,59.85,2341.5,No,0
9943-VSZUV,67,No,No,0,Month-to-month,75.7,5060.85,No,0
0117-LFRMW,37,No,No,0,Month-to-month,40.2,1448.8,Yes,1
6172-FECYY,49,Yes,No,1,Month-to-month,84.5,4254.85,Yes,1
7054-ENNGU,9,No,No,0,Month-to-month,50.85,466.6,No,0
1628-BIZYP,1,No,Yes,1,Month-to-month,85,85,No,0
1965-AKTSX,14,No,No,0,Month-to-month,78.95,1101.85,Yes,1
0082-LDZUE,1,No,No,0,Month-to-month,44.3,44.3,No,0
4786-UKSNZ,1,No internet service,No internet service,0,Month-to-month,20.2,20.2,Yes,1
0856-NAOES,6,Yes,No,1,Month-to-month,60.9,414.1,No,0
1976-AZZPJ,7,No,No,0,Month-to-month,34.2,256.6,No,0
7248-VZQLC,47,No,No,0,Month-to-month,85.2,3969.35,Yes,1
3099-OONVS,25,No,No,0,Month-to-month,54.3,1296.8,No,0
5144-PQCDZ,4,No internet service,No internet service,0,Month-to-month,19.95,59.25,No,0
9355-NPPFS,26,No,Yes,1,Month-to-month,78.8,2006.1,No,0
